Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2713241,-,-,-,-20.15,57.66,4,138,4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2019,12,9,12,0,538,220,758,25,28.700000000000003,1007,80.44,56,5.1000000000000005,0.17,114,966,1080
2019,12,9,12,15,538,207,745,25,28.700000000000003,1007,80.44,56,5,0.17,114,966,1078
2019,12,9,12,30,536,173,707,25,28.700000000000003,1007,80.44,55,5,0.17,114,965,1071
2019,12,9,12,45,529,199,725,25,28.700000000000003,1007,80.67,54,4.9,0.17,114,964,1062
2019,12,9,13,0,521,197,712,25,28.700000000000003,1007,80.67,53,4.9,0.17,113,961,1046
2019,12,9,13,15,509,153,656,25,28.700000000000003,1007,80.67,53,4.800000000000001,0.17,112,957,1026
2019,12,9,13,30,426,417,816,25,28.700000000000003,1007,80.67,52,4.7,0.17,111,953,1002
2019,12,9,13,45,410,423,796,25.1,28.700000000000003,1007,80.79,51,4.6000000000000005,0.17,110,946,973
2019,12,9,14,0,462,206,645,25.1,28.700000000000003,1007,80.79,50,4.5,0.17,108,940,940
2019,12,9,14,15,444,173,593,25.1,28.700000000000003,1006,80.71000000000001,50,4.4,0.17,106,932,904
2019,12,9,14,30,422,194,581,25.1,28.700000000000003,1006,80.71000000000001,50,4.3,0.17,105,922,864
2019,12,9,14,45,102,913,821,25.1,28.700000000000003,1006,80.7,49,4.3,0.17,102,913,821
2019,12,9,15,0,100,901,775,25.1,28.6,1006,81.17,49,4.2,0.17,100,901,775
2019,12,9,15,15,97,887,725,25.1,28.6,1006,81.17,49,4.1000000000000005,0.17,97,887,725
2019,12,9,15,30,94,870,673,25.1,28.6,1006,81.17,49,4,0.17,94,870,673
2019,12,9,15,45,92,850,619,25,28.5,1006,81.61,49,3.9000000000000004,0.17,92,850,619
2019,12,9,16,0,89,828,562,25,28.5,1006,81.61,49,3.9000000000000004,0.17,89,828,562
2019,12,9,16,15,85,803,504,25,28.400000000000002,1006,82.08,50,3.8000000000000003,0.17,85,803,504
2019,12,9,16,30,81,773,445,25,28.400000000000002,1006,82.08,51,3.8000000000000003,0.17,81,773,445
2019,12,9,16,45,77,735,384,25.1,28.3,1007,82.61,51,3.8000000000000003,0.17,77,735,384
2019,12,9,17,0,72,692,324,25.1,28.3,1007,82.61,52,3.8000000000000003,0.17,72,692,324
2019,12,9,17,15,66,641,264,25.1,28.200000000000003,1007,83.09,53,3.8000000000000003,0.17,66,641,264
2019,12,9,17,30,59,578,205,25.1,28.200000000000003,1007,83.09,54,3.8000000000000003,0.17,59,578,205
2019,12,9,17,45,51,494,149,25,28.1,1007,83.54,55,3.8000000000000003,0.17,51,494,149
2019,12,9,18,0,41,391,96,25,28.1,1007,83.54,56,3.8000000000000003,0.17,41,391,96
2019,12,9,18,15,29,259,51,25,28,1007,84.03,57,3.9000000000000004,0.17,29,259,51
2019,12,9,18,30,14,98,17,25,28,1007,84.03,58,3.9000000000000004,0.17,14,98,17
2019,12,9,18,45,0,0,0,25.1,27.900000000000002,1008,84.77,59,3.9000000000000004,0.17,0,0,0
2019,12,9,19,0,0,0,0,25.1,27.900000000000002,1008,84.77,59,4,0.17,0,0,0
2019,12,9,19,15,0,0,0,25.1,27.8,1008,85.27,59,4,0.17,0,0,0
2019,12,9,19,30,0,0,0,25.1,27.8,1008,85.27,59,4,0.17,0,0,0
2019,12,9,19,45,0,0,0,25.1,27.8,1008,85.53,58,3.9000000000000004,0.17,0,0,0
2019,12,9,20,0,0,0,0,25.1,27.700000000000003,1008,86.03,58,3.9000000000000004,0.17,0,0,0
2019,12,9,20,15,0,0,0,25.200000000000003,27.700000000000003,1009,86.11,57,3.9000000000000004,0.17,0,0,0
2019,12,9,20,30,0,0,0,25.200000000000003,27.700000000000003,1009,86.11,55,3.8000000000000003,0.17,0,0,0
2019,12,9,20,45,0,0,0,25.200000000000003,27.700000000000003,1009,86.16,54,3.8000000000000003,0.17,0,0,0
2019,12,9,21,0,0,0,0,25.200000000000003,27.6,1009,86.66,53,3.7,0.17,0,0,0
2019,12,9,21,15,0,0,0,25.200000000000003,27.6,1009,86.66,51,3.6,0.17,0,0,0
2019,12,9,21,30,0,0,0,25.200000000000003,27.6,1009,86.66,49,3.5,0.17,0,0,0
2019,12,9,21,45,0,0,0,25.1,27.6,1009,86.47,48,3.5,0.17,0,0,0
2019,12,9,22,0,0,0,0,25.1,27.6,1009,86.47,46,3.4000000000000004,0.17,0,0,0
2019,12,9,22,15,0,0,0,25.1,27.6,1009,86.47,44,3.3000000000000003,0.17,0,0,0
2019,12,9,22,30,0,0,0,25.1,27.5,1009,86.98,43,3.2,0.17,0,0,0
2019,12,9,22,45,0,0,0,25,27.5,1009,86.44,41,3.1,0.17,0,0,0
2019,12,9,23,0,0,0,0,25,27.5,1009,86.44,39,3.1,0.17,0,0,0
2019,12,9,23,15,0,0,0,25,27.5,1009,86.44,38,3,0.17,0,0,0
2019,12,9,23,30,0,0,0,25,27.5,1009,86.44,37,2.9000000000000004,0.17,0,0,0
2019,12,9,23,45,0,0,0,24.900000000000002,27.400000000000002,1009,86.52,36,2.8000000000000003,0.17,0,0,0
2019,12,10,0,0,0,0,0,24.900000000000002,27.400000000000002,1008,86.43,35,2.7,0.17,0,0,0
2019,12,10,0,15,0,0,0,24.900000000000002,27.400000000000002,1008,86.43,36,2.7,0.17,0,0,0
2019,12,10,0,30,0,0,0,24.900000000000002,27.400000000000002,1008,86.43,37,2.7,0.17,0,0,0
2019,12,10,0,45,0,0,0,24.900000000000002,27.400000000000002,1008,86.12,38,2.6,0.17,0,0,0
2019,12,10,1,0,0,0,0,24.900000000000002,27.3,1008,86.62,39,2.6,0.17,0,0,0
2019,12,10,1,15,0,0,0,24.900000000000002,27.3,1008,86.62,41,2.6,0.17,0,0,0
2019,12,10,1,30,0,0,0,24.900000000000002,27.3,1007,86.53,43,2.6,0.17,0,0,0
2019,12,10,1,45,0,0,0,24.900000000000002,27.3,1007,86.56,45,2.6,0.17,0,0,0
2019,12,10,2,0,0,0,0,24.900000000000002,27.3,1007,86.56,47,2.6,0.17,0,0,0
2019,12,10,2,15,0,0,0,24.900000000000002,27.3,1007,86.56,48,2.7,0.17,0,0,0
2019,12,10,2,30,0,0,0,24.900000000000002,27.200000000000003,1007,87.06,49,2.8000000000000003,0.17,0,0,0
2019,12,10,2,45,0,0,0,24.900000000000002,27.200000000000003,1007,87.38,50,2.8000000000000003,0.17,0,0,0
2019,12,10,3,0,0,0,0,24.900000000000002,27.200000000000003,1007,87.38,52,2.9000000000000004,0.17,0,0,0
2019,12,10,3,15,0,0,0,24.900000000000002,27.200000000000003,1007,87.38,52,2.9000000000000004,0.17,0,0,0
2019,12,10,3,30,0,0,0,24.900000000000002,27.200000000000003,1007,87.38,52,2.9000000000000004,0.17,0,0,0
2019,12,10,3,45,0,0,0,24.900000000000002,27.200000000000003,1007,87.38,52,2.9000000000000004,0.17,0,0,0
2019,12,10,4,0,0,0,0,25,27.200000000000003,1007,87.61,54,3.1,0.17,0,0,0
2019,12,10,4,15,0,0,0,25,27.200000000000003,1007,87.61,55,3.2,0.17,0,0,0
2019,12,10,4,30,0,0,0,25,27.200000000000003,1007,87.61,55,3.2,0.17,0,0,0
2019,12,10,4,45,0,0,0,24.900000000000002,27.3,1007,86.94,56,3.3000000000000003,0.17,0,0,0
2019,12,10,5,0,0,0,0,24.900000000000002,27.3,1008,87.03,56,3.3000000000000003,0.17,0,0,0
2019,12,10,5,15,0,0,0,24.900000000000002,27.3,1008,87.03,56,3.3000000000000003,0.17,0,0,0
2019,12,10,5,30,11,69,12,25,27.400000000000002,1008,86.52,57,3.3000000000000003,0.17,11,69,12
2019,12,10,5,45,25,228,42,24.900000000000002,27.400000000000002,1008,86.02,57,3.3000000000000003,0.17,25,228,42
2019,12,10,6,0,38,366,85,24.900000000000002,27.5,1008,85.52,58,3.3000000000000003,0.17,38,366,85
2019,12,10,6,15,49,473,136,24.900000000000002,27.5,1008,85.52,58,3.3000000000000003,0.17,49,473,136
2019,12,10,6,30,57,556,191,24.900000000000002,27.6,1009,85.11,58,3.2,0.17,57,556,191
2019,12,10,6,45,65,621,249,24.700000000000003,27.700000000000003,1009,83.72,58,3.2,0.17,65,621,249
2019,12,10,7,0,71,674,308,24.700000000000003,27.700000000000003,1009,83.72,58,3.1,0.17,71,674,308
2019,12,10,7,15,76,718,368,24.700000000000003,27.8,1009,83.24,58,3.1,0.17,76,718,368
2019,12,10,7,30,81,754,427,24.700000000000003,27.900000000000002,1009,82.76,58,3,0.17,81,754,427
2019,12,10,7,45,223,76,262,24.6,28,1009,81.62,58,3,0.17,86,783,486
2019,12,10,8,0,244,62,279,24.6,28.1,1009,81.15,58,2.9000000000000004,0.17,90,809,544
2019,12,10,8,15,265,54,298,24.6,28.200000000000003,1009,80.68,58,3,0.17,94,832,600
2019,12,10,8,30,299,73,347,24.6,28.3,1009,80.22,58,3,0.17,97,851,655
2019,12,10,8,45,340,129,431,24.6,28.400000000000002,1009,79.71000000000001,58,3,0.17,101,865,706
2019,12,10,9,0,354,85,417,24.6,28.5,1010,79.32000000000001,58,3,0.17,104,880,755
2019,12,10,9,15,362,63,411,24.6,28.6,1009,78.79,57,3.1,0.17,106,893,802
2019,12,10,9,30,352,39,384,24.6,28.700000000000003,1009,78.33,57,3.2,0.17,108,904,846
2019,12,10,9,45,421,88,495,24.700000000000003,28.700000000000003,1009,79.07000000000001,57,3.3000000000000003,0.17,111,913,886
2019,12,10,10,0,454,127,566,24.700000000000003,28.8,1009,78.61,56,3.4000000000000004,0.17,113,921,923
2019,12,10,10,15,458,90,539,24.700000000000003,28.8,1009,78.61,55,3.5,0.17,114,928,956
2019,12,10,10,30,493,194,674,24.700000000000003,28.900000000000002,1009,78.16,54,3.6,0.17,115,935,985
2019,12,10,10,45,506,149,647,24.8,28.900000000000002,1009,78.78,54,3.7,0.17,118,938,1009
2019,12,10,11,0,445,419,850,24.8,29,1009,78.32000000000001,53,3.8000000000000003,0.17,119,942,1030
2019,12,10,11,15,456,413,861,24.8,29,1009,78.32000000000001,52,3.9000000000000004,0.17,120,945,1046
2019,12,10,11,30,455,438,889,24.8,29,1008,78.25,51,4,0.17,120,946,1057
2019,12,10,11,45,461,426,886,24.900000000000002,29,1008,78.78,50,4.2,0.17,122,945,1064
2019,12,10,12,0,461,438,898,24.900000000000002,29.1,1008,78.33,49,4.3,0.17,123,946,1067
2019,12,10,12,15,460,445,903,24.900000000000002,29.1,1008,78.33,48,4.3,0.17,122,945,1065
2019,12,10,12,30,525,113,637,24.900000000000002,29.1,1008,78.33,47,4.4,0.17,122,944,1059
2019,12,10,12,45,519,112,630,25,29.1,1007,78.64,46,4.4,0.17,131,929,1045
2019,12,10,13,0,507,280,779,25,29.1,1007,78.64,45,4.5,0.17,130,926,1030
2019,12,10,13,15,510,197,698,25,29.1,1007,78.64,45,4.4,0.17,129,922,1010
2019,12,10,13,30,493,232,710,25,29,1007,79.09,44,4.4,0.17,128,917,986
2019,12,10,13,45,482,187,653,25.1,29,1007,79.36,43,4.4,0.17,127,910,958
2019,12,10,14,0,449,97,535,25.1,29,1007,79.36,43,4.3,0.17,126,903,926
2019,12,10,14,15,439,124,545,25.1,29,1007,79.36,42,4.3,0.17,124,894,890
2019,12,10,14,30,418,121,517,25.1,29,1007,79.36,42,4.2,0.17,122,884,851
2019,12,10,14,45,398,138,507,25.1,28.900000000000002,1006,79.86,42,4.1000000000000005,0.17,120,872,808
2019,12,10,15,0,375,154,491,25.1,28.900000000000002,1006,79.86,42,4,0.17,117,859,762
2019,12,10,15,15,349,149,455,25.1,28.900000000000002,1006,79.86,42,3.9000000000000004,0.17,114,843,713
2019,12,10,15,30,305,307,509,25.1,28.900000000000002,1007,79.94,42,3.8000000000000003,0.17,111,826,661
2019,12,10,15,45,281,288,460,25.1,28.8,1007,80.5,42,3.8000000000000003,0.17,107,806,608
2019,12,10,16,0,247,320,431,25.1,28.8,1007,80.5,43,3.7,0.17,103,782,552
2019,12,10,16,15,99,755,494,25.1,28.8,1007,80.5,43,3.6,0.17,99,755,494
2019,12,10,16,30,200,267,326,25.1,28.700000000000003,1007,80.97,44,3.5,0.17,94,724,436
2019,12,10,16,45,90,683,376,25.1,28.700000000000003,1007,81.13,45,3.4000000000000004,0.17,90,683,376
2019,12,10,17,0,83,638,317,25.1,28.700000000000003,1007,81.13,45,3.4000000000000004,0.17,83,638,317
2019,12,10,17,15,76,584,258,25.1,28.6,1007,81.60000000000001,47,3.3000000000000003,0.17,76,584,258
2019,12,10,17,30,68,517,200,25.200000000000003,28.6,1008,81.68,48,3.2,0.17,68,517,200
2019,12,10,17,45,58,433,145,25.200000000000003,28.5,1008,82.36,49,3.2,0.17,58,433,145
2019,12,10,18,0,46,330,94,25.200000000000003,28.5,1008,82.36,50,3.1,0.17,46,330,94
2019,12,10,18,15,32,203,50,25.200000000000003,28.5,1008,82.36,50,3.1,0.17,32,203,50
2019,12,10,18,30,15,63,17,25.200000000000003,28.400000000000002,1008,82.83,51,3.1,0.17,15,63,17
2019,12,10,18,45,0,0,0,25.200000000000003,28.400000000000002,1008,82.99,52,3.1,0.17,0,0,0
2019,12,10,19,0,0,0,0,25.200000000000003,28.3,1009,83.55,53,3.1,0.17,0,0,0
2019,12,10,19,15,0,0,0,25.200000000000003,28.3,1009,83.55,53,3.1,0.17,0,0,0
2019,12,10,19,30,0,0,0,25.200000000000003,28.200000000000003,1009,84.04,53,3.1,0.17,0,0,0
2019,12,10,19,45,0,0,0,25.3,28.200000000000003,1009,84.38,54,3.2,0.17,0,0,0
2019,12,10,20,0,0,0,0,25.3,28.1,1009,84.87,54,3.2,0.17,0,0,0
2019,12,10,20,15,0,0,0,25.3,28,1009,85.36,54,3.3000000000000003,0.17,0,0,0
2019,12,10,20,30,0,0,0,25.3,28,1009,85.36,54,3.3000000000000003,0.17,0,0,0
2019,12,10,20,45,0,0,0,25.5,27.900000000000002,1009,86.57000000000001,54,3.4000000000000004,0.17,0,0,0
2019,12,10,21,0,0,0,0,25.5,27.900000000000002,1009,86.57000000000001,54,3.5,0.17,0,0,0
2019,12,10,21,15,0,0,0,25.5,27.8,1009,87.08,53,3.5,0.17,0,0,0
2019,12,10,21,30,0,0,0,25.5,27.8,1009,87.08,53,3.6,0.17,0,0,0
2019,12,10,21,45,0,0,0,25.6,27.700000000000003,1009,88.21000000000001,53,3.7,0.17,0,0,0
2019,12,10,22,0,0,0,0,25.6,27.6,1009,88.72,52,3.7,0.17,0,0,0
2019,12,10,22,15,0,0,0,25.6,27.6,1009,88.72,52,3.8000000000000003,0.17,0,0,0
2019,12,10,22,30,0,0,0,25.6,27.5,1009,89.24,51,3.8000000000000003,0.17,0,0,0
2019,12,10,22,45,0,0,0,25.6,27.5,1009,89.51,50,3.9000000000000004,0.17,0,0,0
2019,12,10,23,0,0,0,0,25.6,27.400000000000002,1008,89.94,49,3.9000000000000004,0.17,0,0,0
2019,12,10,23,15,0,0,0,25.6,27.400000000000002,1008,89.94,48,3.9000000000000004,0.17,0,0,0
2019,12,10,23,30,0,0,0,25.6,27.400000000000002,1008,89.94,47,3.9000000000000004,0.17,0,0,0
2019,12,10,23,45,0,0,0,25.6,27.3,1008,90.21000000000001,46,3.9000000000000004,0.17,0,0,0
2019,12,11,0,0,0,0,0,25.6,27.3,1008,90.21000000000001,45,3.9000000000000004,0.17,0,0,0
2019,12,11,0,15,0,0,0,25.6,27.3,1008,90.21000000000001,45,3.8000000000000003,0.17,0,0,0
2019,12,11,0,30,0,0,0,25.6,27.3,1008,90.21000000000001,44,3.8000000000000003,0.17,0,0,0
2019,12,11,0,45,0,0,0,25.400000000000002,27.3,1007,89.63,44,3.7,0.17,0,0,0
2019,12,11,1,0,0,0,0,25.400000000000002,27.200000000000003,1007,90.15,43,3.6,0.17,0,0,0
2019,12,11,1,15,0,0,0,25.400000000000002,27.200000000000003,1007,90.15,43,3.6,0.17,0,0,0
2019,12,11,1,30,0,0,0,25.400000000000002,27.200000000000003,1007,90.15,43,3.5,0.17,0,0,0
2019,12,11,1,45,0,0,0,25.3,27.200000000000003,1007,89.58,44,3.4000000000000004,0.17,0,0,0
2019,12,11,2,0,0,0,0,25.3,27.200000000000003,1007,89.58,44,3.4000000000000004,0.17,0,0,0
2019,12,11,2,15,0,0,0,25.3,27.200000000000003,1007,89.58,44,3.4000000000000004,0.17,0,0,0
2019,12,11,2,30,0,0,0,25.3,27.200000000000003,1007,89.58,44,3.4000000000000004,0.17,0,0,0
2019,12,11,2,45,0,0,0,25.3,27.200000000000003,1007,89.41,44,3.4000000000000004,0.17,0,0,0
2019,12,11,3,0,0,0,0,25.3,27.200000000000003,1007,89.41,45,3.4000000000000004,0.17,0,0,0
2019,12,11,3,15,0,0,0,25.3,27.200000000000003,1007,89.41,45,3.4000000000000004,0.17,0,0,0
2019,12,11,3,30,0,0,0,25.3,27.200000000000003,1007,89.41,45,3.4000000000000004,0.17,0,0,0
2019,12,11,3,45,0,0,0,25.3,27.200000000000003,1007,89.41,45,3.4000000000000004,0.17,0,0,0
2019,12,11,4,0,0,0,0,25.400000000000002,27.200000000000003,1007,89.85000000000001,45,4,0.17,0,0,0
2019,12,11,4,15,0,0,0,25.400000000000002,27.200000000000003,1007,89.85000000000001,45,4.1000000000000005,0.17,0,0,0
2019,12,11,4,30,0,0,0,25.400000000000002,27.200000000000003,1007,89.85000000000001,44,4.3,0.17,0,0,0
2019,12,11,4,45,0,0,0,25.5,27.200000000000003,1007,90.32000000000001,44,4.4,0.17,0,0,0
2019,12,11,5,0,0,0,0,25.5,27.200000000000003,1007,90.32000000000001,44,4.6000000000000005,0.17,0,0,0
2019,12,11,5,15,0,0,0,25.5,27.200000000000003,1008,90.41,44,4.7,0.17,0,0,0
2019,12,11,5,30,11,51,12,25.5,27.200000000000003,1008,90.41,43,4.800000000000001,0.17,11,51,12
2019,12,11,5,45,26,211,41,25.5,27.200000000000003,1008,90.54,43,4.9,0.17,26,211,41
2019,12,11,6,0,39,351,83,25.5,27.3,1008,90.02,43,5,0.17,39,351,83
2019,12,11,6,15,49,461,134,25.5,27.3,1008,90.02,43,5.1000000000000005,0.17,49,461,134
2019,12,11,6,30,58,546,189,25.5,27.400000000000002,1008,89.49,43,5.1000000000000005,0.17,58,546,189
2019,12,11,6,45,64,616,246,25.5,27.5,1008,88.61,42,5.1000000000000005,0.17,64,616,246
2019,12,11,7,0,71,669,305,25.5,27.5,1009,88.7,42,5.1000000000000005,0.17,71,669,305
2019,12,11,7,15,76,713,365,25.5,27.6,1009,88.19,42,5.1000000000000005,0.17,76,713,365
2019,12,11,7,30,81,750,424,25.5,27.700000000000003,1009,87.68,42,5.1000000000000005,0.17,81,750,424
2019,12,11,7,45,226,224,340,25.400000000000002,27.700000000000003,1009,87.17,42,5,0.17,86,779,482
2019,12,11,8,0,245,290,407,25.400000000000002,27.8,1009,86.66,42,5,0.17,90,805,540
2019,12,11,8,15,282,104,346,25.400000000000002,27.900000000000002,1009,86.16,41,5,0.17,93,828,596
2019,12,11,8,30,291,332,508,25.400000000000002,28,1009,85.66,41,5,0.17,96,847,650
2019,12,11,8,45,101,860,701,25.3,28,1009,85.19,41,5,0.17,101,860,701
2019,12,11,9,0,368,153,481,25.3,28.1,1009,84.7,41,4.9,0.17,104,875,751
2019,12,11,9,15,393,161,518,25.3,28.200000000000003,1009,84.21000000000001,41,4.9,0.17,106,888,797
2019,12,11,9,30,416,154,541,25.3,28.3,1009,83.72,40,4.9,0.17,109,899,841
2019,12,11,9,45,438,150,565,25.200000000000003,28.3,1009,83.15,40,4.9,0.17,136,867,871
2019,12,11,10,0,424,355,735,25.200000000000003,28.400000000000002,1009,82.67,40,4.9,0.17,138,876,908
2019,12,11,10,15,463,278,715,25.200000000000003,28.400000000000002,1009,82.67,40,4.9,0.17,140,884,941
2019,12,11,10,30,490,223,697,25.200000000000003,28.5,1009,82.19,39,4.9,0.17,142,890,970
2019,12,11,10,45,498,255,740,25.1,28.5,1009,81.78,39,4.9,0.17,142,898,995
2019,12,11,11,0,509,260,760,25.1,28.6,1009,81.31,39,4.9,0.17,143,902,1016
2019,12,11,11,15,528,190,714,25.1,28.6,1008,81.23,39,4.9,0.17,144,906,1032
2019,12,11,11,30,535,171,704,25.1,28.6,1008,81.23,39,4.9,0.17,145,908,1044
2019,12,11,11,45,538,202,739,25,28.6,1008,80.98,39,4.800000000000001,0.17,141,915,1052
2019,12,11,12,0,536,233,769,25,28.700000000000003,1008,80.51,39,4.800000000000001,0.17,141,915,1055
2019,12,11,12,15,533,246,778,25,28.700000000000003,1008,80.51,38,4.800000000000001,0.17,141,915,1054
2019,12,11,12,30,524,272,793,25,28.700000000000003,1008,80.51,38,4.800000000000001,0.17,141,914,1048
2019,12,11,12,45,530,157,684,25,28.700000000000003,1008,80.26,38,4.7,0.17,137,916,1038
2019,12,11,13,0,522,166,683,25,28.700000000000003,1008,80.26,37,4.7,0.17,136,913,1023
2019,12,11,13,15,504,245,738,25,28.700000000000003,1008,80.26,37,4.7,0.17,135,909,1004
2019,12,11,13,30,486,272,740,25,28.700000000000003,1008,80.26,36,4.6000000000000005,0.17,134,904,980
2019,12,11,13,45,476,122,588,24.900000000000002,28.700000000000003,1007,79.96000000000001,36,4.6000000000000005,0.17,129,904,954
2019,12,11,14,0,461,230,665,24.900000000000002,28.6,1007,80.42,36,4.5,0.17,127,896,923
2019,12,11,14,15,445,194,611,24.900000000000002,28.6,1007,80.42,35,4.5,0.17,125,887,886
2019,12,11,14,30,424,182,574,24.900000000000002,28.6,1007,80.42,35,4.4,0.17,123,877,847
2019,12,11,14,45,400,190,551,24.900000000000002,28.6,1007,80.26,35,4.3,0.17,118,871,806
2019,12,11,15,0,376,152,490,24.900000000000002,28.6,1007,80.26,34,4.3,0.17,115,858,760
2019,12,11,15,15,350,157,462,24.900000000000002,28.5,1007,80.72,35,4.2,0.17,112,843,712
2019,12,11,15,30,313,272,494,24.900000000000002,28.5,1007,80.72,35,4.2,0.17,109,826,660
2019,12,11,15,45,283,286,460,24.8,28.400000000000002,1007,81.01,35,4.1000000000000005,0.17,103,812,608
2019,12,11,16,0,229,404,462,24.8,28.400000000000002,1007,81.01,35,4,0.17,99,789,553
2019,12,11,16,15,209,378,408,24.8,28.3,1007,81.48,36,4,0.17,95,763,496
2019,12,11,16,30,203,250,322,24.8,28.3,1007,81.48,36,3.9000000000000004,0.17,90,731,437
2019,12,11,16,45,177,232,275,24.8,28.200000000000003,1007,81.99,37,3.8000000000000003,0.17,83,702,379
2019,12,11,17,0,152,76,180,24.8,28.200000000000003,1007,81.99,37,3.8000000000000003,0.17,77,659,320
2019,12,11,17,15,117,21,124,24.8,28.1,1008,82.55,38,3.7,0.17,71,607,261
2019,12,11,17,30,92,6,94,24.8,28.1,1008,82.55,39,3.6,0.17,63,543,203
2019,12,11,17,45,67,0,67,24.900000000000002,28,1008,83.24,40,3.6,0.17,53,474,149
2019,12,11,18,0,45,0,45,24.900000000000002,27.900000000000002,1008,83.72,41,3.5,0.17,43,374,97
2019,12,11,18,15,26,0,26,24.900000000000002,27.900000000000002,1008,83.72,43,3.5,0.17,30,246,52
2019,12,11,18,30,15,94,19,24.900000000000002,27.8,1008,84.21000000000001,45,3.5,0.17,15,94,19
2019,12,11,18,45,0,0,0,25,27.8,1008,84.86,46,3.4000000000000004,0.17,0,0,0
2019,12,11,19,0,0,0,0,25,27.8,1009,84.95,48,3.4000000000000004,0.17,0,0,0
2019,12,11,19,15,0,0,0,25,27.700000000000003,1009,85.44,49,3.4000000000000004,0.17,0,0,0
2019,12,11,19,30,0,0,0,25,27.700000000000003,1009,85.44,50,3.4000000000000004,0.17,0,0,0
2019,12,11,19,45,0,0,0,25.200000000000003,27.700000000000003,1009,86.05,51,3.4000000000000004,0.17,0,0,0
2019,12,11,20,0,0,0,0,25.200000000000003,27.6,1009,86.55,52,3.4000000000000004,0.17,0,0,0
2019,12,11,20,15,0,0,0,25.200000000000003,27.6,1009,86.55,53,3.5,0.17,0,0,0
2019,12,11,20,30,0,0,0,25.200000000000003,27.6,1009,86.55,54,3.5,0.17,0,0,0
2019,12,11,20,45,0,0,0,25.3,27.6,1009,87.12,55,3.5,0.17,0,0,0
2019,12,11,21,0,0,0,0,25.3,27.6,1009,87.12,56,3.5,0.17,0,0,0
2019,12,11,21,15,0,0,0,25.3,27.5,1009,87.63,56,3.5,0.17,0,0,0
2019,12,11,21,30,0,0,0,25.3,27.5,1009,87.63,57,3.6,0.17,0,0,0
2019,12,11,21,45,0,0,0,25.400000000000002,27.5,1009,88.17,57,3.6,0.17,0,0,0
2019,12,11,22,0,0,0,0,25.400000000000002,27.5,1009,88.17,57,3.6,0.17,0,0,0
2019,12,11,22,15,0,0,0,25.400000000000002,27.400000000000002,1009,88.68,57,3.6,0.17,0,0,0
2019,12,11,22,30,0,0,0,25.400000000000002,27.400000000000002,1009,88.68,57,3.7,0.17,0,0,0
2019,12,11,22,45,0,0,0,25.400000000000002,27.400000000000002,1009,89.04,57,3.7,0.17,0,0,0
2019,12,11,23,0,0,0,0,25.400000000000002,27.3,1009,89.56,57,3.7,0.17,0,0,0
2019,12,11,23,15,0,0,0,25.400000000000002,27.3,1009,89.56,56,3.7,0.17,0,0,0
2019,12,11,23,30,0,0,0,25.400000000000002,27.3,1009,89.56,56,3.7,0.17,0,0,0
2019,12,11,23,45,0,0,0,25.400000000000002,27.200000000000003,1008,90.11,55,3.7,0.17,0,0,0
2019,12,12,0,0,0,0,0,25.400000000000002,27.200000000000003,1008,90.11,55,3.8000000000000003,0.17,0,0,0
2019,12,12,0,15,0,0,0,25.400000000000002,27.200000000000003,1008,90.11,54,3.8000000000000003,0.17,0,0,0
2019,12,12,0,30,0,0,0,25.400000000000002,27.200000000000003,1008,90.11,54,3.8000000000000003,0.17,0,0,0
2019,12,12,0,45,0,0,0,25.400000000000002,27.200000000000003,1008,90.06,54,3.8000000000000003,0.17,0,0,0
2019,12,12,1,0,0,0,0,25.400000000000002,27.200000000000003,1008,90.06,53,3.9000000000000004,0.17,0,0,0
2019,12,12,1,15,0,0,0,25.400000000000002,27.200000000000003,1008,90.06,53,3.9000000000000004,0.17,0,0,0
2019,12,12,1,30,0,0,0,25.400000000000002,27.200000000000003,1007,89.97,53,4,0.17,0,0,0
2019,12,12,1,45,0,0,0,25.3,27.200000000000003,1007,89.64,52,4,0.17,0,0,0
2019,12,12,2,0,0,0,0,25.3,27.200000000000003,1007,89.64,52,4.1000000000000005,0.17,0,0,0
